user_id,book_id,review_id,review_text,date_added,date_updated,read_at,started_at,n_votes,n_comments,classify
b9450d1c1f97f891c392b1105959b56e,15778138,e4b09f7e7369ff991cd4af3c8a7dd5bd,"** spoiler alert ** 
 I have always loved Ms. Glines' Sea Breeze series and this book is not an exception. After reading While It Lasts, I couldn't wait to get my hands on Just for Now to read more about the Sea Breeze boys and their partners! Still, after reading this book, I realized that Cage York will always be my favorite Sea Breeze guy! LOL. Don't get me wrong, Preston is really hot, it's just his lifestyle turned me off a bit. 
 Amanda have been crushing on her brother's best friend since she was 16 years old. She tried so hard to make him notice her, but he never looked at her in that way (atleast that's what she think). One night, Preston surprisingly noticed her which ended in the storage closet and Manda losing her virginity. To make the matters worst, Preston thought he dreamed the whole thing! 
 Preston have never been attracted to any woman as much as he did with Amanda. However, he couldn't make a move towards his best friend's sister, she's off limits. Also, his job isn't really something he can be proud of. Selling his body to earn for money is not his job of choice, but he needed the income to provide for his siblings. How can an innocent woman like Amanda can love a guy like him? Preston believes that he will never be good enough for Amanda Hardy. 
 Preston Drake. I already mentioned how Preston's life as a man-whore turned me off but the guy have some redeeming qualities. I like the caring brother Preston. He's such a bear when it comes to Daisy! He really just want to make his brothers' and sister's life less miserable. 
 Amanda Hardy. I admire Amanda for being so brave. Being with Preston would be difficult. Let's face it, Preston was a gigolo. He may have changed his ways, but people would still see him as that guy who slept with rich and older women for money. I want to see Amanda's mom's reaction once they tell her that she and Preston are back together! LOL. 
 Jason Stone. OMG, I am hoping that we get to read a book about Jason! He seems like a great guy, and he's been a great friend to Amanda even though he knew that she's in love with some one else. 
 While It Lasts is still my favorite Sea Breeze book, but this one is also an enjoyable read. =)",Sat Aug 25 06:49:41 -0700 2012,Fri Nov 02 07:58:02 -0700 2012,Fri Nov 02 07:58:02 -0700 2012,Thu Nov 01 00:00:00 -0700 2012,0,0,1
b9450d1c1f97f891c392b1105959b56e,13519844,4c13cce8b2962fe7efc8f6ca88023096,"** spoiler alert ** 
 3.5 stars. 
 This is the fourth and final book in the Significance series. Though it's sad to see the series end, it's still nice to know that Caleb and Maggie finally got their HEA. 
 The book starts with Maggie being bombarded with issues--- Lynne and Kyle's abilities not manifesting, Rebecca and Ralph's accident, the vision about Jen and Bish, etc. They had to cut their London visit short to attend Becky and Ralph's ""funeral service"". They found out later, through Maggie's vision, that Marcus planned Beck's accident and that it's possible that the two are still alive. Caleb and Maggie immediately took off to search for their friends. With their wedding coming up and Caleb with new responsibilities as a champion of the Jacobson's clan, there are still things that needs to be taken cared of. With Marcus still around and making trouble for their clan, things will not be easy for Caleb and Maggie. 
 Likes: Caleb's POV, finally! I also liked the happy ending, the epilogue was cute. 
 Dislikes: Okay, I have to say that I was a little disappointed with how things ended. I was really looking forward to their wedding but it didn't meet my expectations. I know the Aces wedding is different from the regular human wedding but, idk, I just didn't like that they were married with 3 other couples. Even though they were their relatives, it's just... different. It didn't feel special to me at all. Sorry! Also, I really missed the action. I was expecting them to encounter some more powerful ace or something but they only had a fight with Marcus who was no longer an ace and powerless. Although it was a little heart pumping because Maggie almost died, it wasn't as good as the epic battles in Accordance and Defiance where they used their supernatural abilities. Hmmm, what else? I think the issue about Maggie's mom (her showing up and the telephone conversation Maggie heard) just came out of nowhere and wasn't really resolved. Oh, i almost forgot, Becky seriously annoyed me in this book! I probably wont forgive her if I were Maggie...Becky called Maggie a freak when she learned about her abilities. This is after Maggie saved her and Ralph. What an ungrateful cow! 
 Well, since I'm a Significance series fan, I still read and enjoyed the book. It may not be as awesome as the other 3, but it was still a good read.",Sat Aug 18 11:35:30 -0700 2012,Fri Dec 21 21:47:17 -0800 2012,Wed Dec 19 00:00:00 -0800 2012,Tue Dec 18 00:00:00 -0800 2012,1,4,0
b9450d1c1f97f891c392b1105959b56e,13362536,5d1b81cd36863b78f378aa0c508d7fa4,"** spoiler alert ** 
 """"You...love my brother?"" 
 My chest hurt at the desolation in his voice, as if he never expected to love again, couldn't really even believe in it anymore. 
 ""Yes."" 
 Opal started with Dawson lurking in Katy's room...despite being back with his siblings, the old Dawson was gone. He will never be the same again without Beth. Katy fully understand how Dawson feels specially now that she's fallen in love with Daemon. She is going along well with the two boys and even enjoys their zombie movie marathons! Dee, however, is a different story. Still mourning and bitter over Adam's death, Dee and Katy's friendship is falling apart. Worst, Dee is hanging out with Andrew and Ash also known as the ""Bitch Squad"". With her mom still communicating with Will, Beth being held by the Daedalus, and Blake showing up in school again, things are even more complicated than it was before. 
 Likes: I have one word for you: Daemon! hahahaha. Although Dawson is also a likable character, there will be only one alien I will always love, and that is Daemon, LOL. Katy is a one damn lucky hybrid! Seriously though, I liked how the relationship between Daemon and Katy developed. They became more open to each other in terms of communication before they become physically involved. I also liked the fact that Katy wasn't very annoying in this book, hehe. For some reasons, I 'm also glad that they were able to rescue Beth despite what happened to Katy in return. I'm happy for Dawson and Beth, but my heart hurts for Daemon... Oh, I also liked the change that happened with Ash and Andrew...I just hope it lasts. 
 Dislikes: Blake. When he came back I just knew that he's going to f*ck them all over again. That part was a little predictable and bleh...and what was the deal with him sleeping in Katy's bed?!? What a psycho! I hope not to see Blake again in the next book, or if ever he will re-appear, I hope it's his death scene, haha! Of course I hated the ending! Waaaaah, I need the next book now! 
 ""I love you, Katy. Always have. Always will,"" ---Daemon 
 To all Lux series fans, this book is a little frustrating but you'll like it. I promise! If you want to get a dose of alien hotness and a little bit of action, this is perfect for you! =) 
 PS. I hope that the next book will be written in Daemon's POV...",Tue Aug 14 12:51:45 -0700 2012,Thu Dec 06 00:06:10 -0800 2012,Wed Dec 05 00:00:00 -0800 2012,Tue Dec 04 00:00:00 -0800 2012,0,4,0
b9450d1c1f97f891c392b1105959b56e,15783617,858a0a947059bdef5ae88a474f65ee97,"Measuring Up was a light and quick read for me. I've read and loved several Nyrae Dawn novels and I think this one is pretty enjoyable. Not her best, but still an entertaining read. 
 I liked the story, it's simple and well explained. The characters were so real and easy to relate to. Annabel is a 17 year old with body image and self-esteem issues. Teagan on the other hand, is an 18 year old fitness trainer with daddy issues. When they first met in a gym where Teagan is working, there was an instant attraction between them. However, Annabel's insecurities made her believe that there is no way Teagan will like a girl like her. I liked the relationship between the two, I loved the banters and their work outs. It reminds me of my own attempts to lose weight! =D This is the ""relatable"" part. I'm actually the same height with Annabel and even though I never reached her weight (which is 168 lbs, my heaviest weight was 135 lbs), my BMI is still overweight. I understand her frustrations and fear of failing. It takes a lot of commitment and self control to reach your goal in loosing weight. Annabel is lucky to have Teagan to push her to her limits and encourage her to lose weight. I did it on my own and it was so freaking hard! I did met my goal like Annabel did, of course her's was better because she received a bonus--- Teagan! 
 I have to add that I loved Teagan's loyalty and sense of responsibility to his family. Even though he's trying too hard to make up for his dad's absence, I still think that Teagan is a good kid. Speaking of families, I hate Annabel's mom! I wish she tried harder to get to know her daughter and understand what she's going through. Parents are not perfect, but they should at least try right? I love Teagan's Mom and brother though. 
 I recommend this book to those who are struggling with their body image and self-worth. This is a perfect weight loss success story, it can motivate you and push you to try harder to meet your goals. The love story is pretty good too! =)",Sun Aug 12 14:46:05 -0700 2012,Tue Mar 26 23:29:38 -0700 2013,Mon Mar 25 00:00:00 -0700 2013,Sat Mar 23 00:00:00 -0700 2013,0,0,1
b9450d1c1f97f891c392b1105959b56e,12667194,891f8228fbf93e79e984e97bc87ee82d,"** spoiler alert ** 
 Accordance begins with Caleb and Maggie in California with their chaperons (Bish and Kyle). Now that the couple have ascended, Maggie is now a Seer but Caleb's ability haven't manifested at all. With Kyle's constant attempt to make Maggie like him, Bish being overprotective and her new found role as a Visionary, Maggie can no longer handle the pressure on her own. Together with Caleb and the rest of the Jacobson's, they will find ways to get used to her abilities and face the trials ahead. 
 Likes: Caleb! He's so sweet, caring and selfless. Even though he thought that his ability will not manifest, he never got jealous over Maggie's abilities and Visionary role. I was also relieved that they finally shared the Aces' secret to Bish. Atleast now he'll stop being a paranoid and overprotective of Maggie. I'm also glad that Maggie finally got rid of Kyle, hahaha. I loved the fight scene on the last chapters when we finally realized what ability Caleb has. His power reminds me of Peter Petrelli of the TV Show Heroes, hehe, he borrows the supernatural abilities of people around him. It's pretty cool! 
 Dislikes: It annoys me everytime Kyle tries to get Maggie's attention, why can't he just let go? His efforts were useless because Caleb and Maggie's soul chose each other, there's no way he can get Maggie away from Caleb. I can't tell you how thankful I am when he finally found his significant! haha. I was also disappointed about the Jenna - Bish situation. 
 ""Don't touch me,"" she begged, ""I have a daughter and I have to think of her. Please, don't touch me."" 
 Poor Bish and Jenna. Hmmm, I think I maybe be the only one who doesn't approve of Maggie and Caleb's engagement. I think it's too early for them to get married! I mean, sure we already know that they are going to be together anyway, but why rush it? Maggie isn't even 18 yet... 
 Anyway, this was a great sequel! I'm going to re-read the next one...",Wed Aug 01 10:06:15 -0700 2012,Sat Dec 08 01:56:28 -0800 2012,Wed Aug 01 00:00:00 -0700 2012,Wed Aug 01 00:00:00 -0700 2012,2,0,1
b9450d1c1f97f891c392b1105959b56e,11731861,87e7c50763238bb3690e97c0311d7236,"** spoiler alert ** 
 I'm re-reading the series while waiting for the 4th and final book...INDEPENDENCE! I'm addicted to this series and I can't wait to read the last book! 
 Maggie is a really smart seventeen year old who is graduating a year early from high school but she's having her worst year. Her mom left, her adopted brother is in New York and she is stuck with her depressed Dad. Also, her boyfriend dumped her 3 days after her mom left. She was forced to work so that she can support herself since her father was sacked from his job. Boyfriend-less and no plans for college, she attended her graduation day with no expectations. Her long time friend Kyle asked her to have a date with him that night, since she's been rejecting his invitations for the entire year after her break up with her long time boyfriend, she finally agreed. Night came and she found herself saving a guy from being trampled by a truck, a guy who will change her life. Caleb was saved by the girl he was ogling at the stop light, she was beautiful and charming, funny too. Apparently she was his cousin's (Kyle) date. Who would've thought that the girl he just met will be her significant for the rest of his life? 
 Caleb belongs to a non-human family. They are called Aces because they have supernatural abilities. The manner of marriage is made through ""imprints"" the imprint chooses their soul mates. However, there was no imprint that occurred for the past 20 years, thus, many Aces are single and powerless (because they only get their supernatural abilities in the process called ascending AFTER they imprinted). This is the reason why Maggie and Caleb's imprinting created a buzz within the Ace community---it brought hope to others and envy to enemies. Also, the fact that Maggie is a human and only 17 years old made things more complicated. Usually imprints occur for Aces that are on their early twenties which is of marrying age in the Ace community. 
 I liked pretty much everything in this book! LOL. Like what I've said, I'm addicted! I loved the story, the characters as well as the writing style. Some people might hate the ""insta-love"" between Maggie and Caleb, but I actually loved it. Maggie and Caleb are perfect for each other, nuff said. Caleb was an amazing significant, he's just so sweet and caring. Maggie is not bad either, instead of giving up when she was held in captivity by the Watsons clan, she stayed strong and managed to escape. Plus, Maggie's ability is pretty awesome! 
 Did I say how addictive this book was? If you're a fan of paranormal romances you have to read this! And make sure you have the 2nd and 3rd book available because you'll want to read the next book as soon as you finished the first one, lol! 
 ""He can't keep you from me. No one can. I told you I'll always find you.""--Caleb",Tue Jul 31 13:23:52 -0700 2012,Sun Dec 02 23:29:01 -0800 2012,Wed Aug 01 00:00:00 -0700 2012,Tue Jul 31 00:00:00 -0700 2012,2,4,1
b9450d1c1f97f891c392b1105959b56e,3473,a90fc0fed0096b1b2eb3d0849168e550,"This is the nth time that I re-read this book and I'm sure it wont be the last. A Walk to Remember is the first N. Sparks book I read and will always be one of my favorites. 
 The story begins with Landon Carter reminiscing his senior year in Beaufort High. The year where Landon, a politician son fell for Jamie Sullivan, a pastor's daughter. Destiny brought these two different personalities together which changed their lives and the people around them forever. 
 Likes: Everything! When I first read this book, I was completely awed by how good it was written considering the fact that it was in a male's POV. The writing was simple and poignant. What I really liked about the story is how pure and innocent the love is between the main characters. Sure they were young, but what they had was real. The characters are also likable. Landon was flawed, he's insecure, and probably not the brightest kid in school but deep inside he's a good guy. Jamie was the good girl but her goodness seems to repel people. In other words, she's a social outcast. I love the character development. We saw how Jamie changed Landon and how his experience made him a better person. 
 Dislikes: I couldn't think of anything... 
 This book is highly recommended to those who are addicted to tear-jerkers and bitter-sweet endings.",Sun May 08 04:53:04 -0700 2011,Mon Dec 24 07:26:38 -0800 2012,Sat Dec 15 00:00:00 -0800 2012,Mon Dec 03 00:00:00 -0800 2012,12,4,1
58013b84eb604ccea00dcfe1d4ef3816,32079281,b5304219c615cc248effc2c2be41d6ff,"Okay, so this happened.I was absolutely spellbound from the first page. I missed these characters and their crazy (so unbelievably crazy!) antics. I had an incredible time reading this. It was so much fun being swept up in that whirlwind, I can't wait for the next book. Especially since I have a new couple I love and ship. 
 That being said, it has not improved skill-wise. Like the book before SJM had a ton of ideas and just put them all in, whether they make sense, fit the natural progression of the story or add to the ebb and flow a book should have. She just stacks one thing on top of the other,throws in every trope she knows, people switch sides every other chapter, it's crazy. Like I said, entertainingly crazy, but still. It's the book equivalent to an over-the-top soap opera and I really wish she would leave a little bit of it on the cutting room floor. I mean, (view spoiler)[the end image of Feyre and Rhys flying over Velaris would be so beautiful but of course she's wearing lingerie. Did they forget that? Did Sarah? Come on! (hide spoiler)] 
 This is also the book where SJM noticed that people want more LGBT representation and proceeds by randomly introducing LGBT people. I had the impression that she literally put all the sexualitys and names in hats, drew some and decided to just go with whatever fate told her. I'm also pretty sure that a lot of shippers are mad about one choice she made here... 
 Until neyt year,fellow readers, when the crazy continues. My prediction: Feyre gets pregnant by the end of it, (view spoiler)[Elain is caught in a love square, Mor and the cursed princess get it on, hopefully Nesta and Cassian make some progress (I'm so invested, there are no words. how did this happen to me?) (hide spoiler)], more people switch sides all the time and all the things we've learned so far are revealed to be false. It will all be very shocking and i'm gonna enjoy all of it giddy with a bag of popcorn.",Tue Jun 07 11:56:28 -0700 2016,Thu May 25 03:14:00 -0700 2017,Thu May 25 03:14:00 -0700 2017,Sat May 06 10:49:18 -0700 2017,1,0,1
58013b84eb604ccea00dcfe1d4ef3816,22299763,861b6b542e4af7bc816b2cb79627e25d,"Absolutely amazing conclusion to the best duology I've ever read. If you've read the first one you know how great the worldbuilding, characters and action in these books are. Thoug the (hilarious and natural) banter is the best part for me, it's hard to have an ensemble cast and do everyone justice but Leigh Bardugo manages it starting at the first page. 
 I loved it!!",Tue May 10 08:57:41 -0700 2016,Sun Feb 26 04:48:56 -0800 2017,Sun Feb 26 04:48:56 -0800 2017,Wed Jan 25 09:22:01 -0800 2017,0,0,1
58013b84eb604ccea00dcfe1d4ef3816,25792894,ae2b1c75228698c9316df5fdc9559e87,"The best book I have ever read. Hands down. 
 I could not stop reading and when I finished I wanted to read it all over again. 
 There's such an amount of suspense, believable romance, humour (where is that humour coming from? It's a very serious storyline and yet I laughed 'til I cried so many times), surprises and tragedy in this book, it's insane. All brought to you wrapped in beautiful prose. 
 I can find not a single flaw apart from the fact that the ending is abrupt and the promised short stories are still not out.... So basically, my only problem is that it was over much too soon. 
 Absolute perfection, recommended to everyone. I will never get over it. OTP. Put this down for all the awards.",Mon Feb 22 05:03:38 -0800 2016,Thu Jul 07 08:23:28 -0700 2016,Tue Feb 23 00:00:00 -0800 2016,Mon Feb 22 00:00:00 -0800 2016,0,0,1
